tid,lat,lon,speed,course,alt
6351500,6354745,1090162,0,0,1630
6351600,6354745,1090162,0,0,1630
6351700,6354745,1090162,0,0,1630
6351800,6354745,1090162,0,0,1630
6351900,6354745,1090162,0,0,1630
6352000,6354745,1090162,0,0,1630
6352100,6354745,1090162,0,0,1630
6352200,6354745,1090162,0,0,1630
6352300,6354745,1090162,0,0,1630
6352500,6354745,1090162,0,0,1630
6352700,6354745,1090162,0,0,1630
6352700,6354745,1090162,0,0,1630
6352900,6354745,1090162,0,0,1630
6353100,6354745,1090162,0,0,1630
6353100,6354745,1090162,0,0,1630
6353300,6354745,1090162,0,0,1630
6353500,6354745,1090162,0,0,1630
6353500,6354745,1090162,0,0,1630
6353700,6354745,1090162,0,0,1630
6353700,6354745,1090162,0,0,1630
6353800,6354745,1090162,0,0,1630
6354000,6354745,1090162,0,0,1630
6354100,6354745,1090162,0,0,1630
6354200,6354745,1090162,0,0,1630
6354300,6354745,1090162,0,0,1630
6354400,6354745,1090162,0,0,1630
6354500,6354745,1090162,0,0,1630
6354600,6354745,1090162,0,0,1630
6354700,6354745,1090162,0,0,1630
6354800,6354745,1090162,0,0,1630
6354900,6354745,1090162,0,0,1630
6355000,6354745,1090162,0,0,1630
6355100,6354745,1090162,0,0,1630
6355200,6354745,1090162,0,0,1630
6355300,6354745,1090162,0,0,1630
6355400,6354745,1090162,0,0,1630
6355500,6354745,1090162,0,0,1630
6355600,6354745,1090162,0,0,1630
6355700,6354745,1090162,0,0,1630
6355800,6354745,1090162,0,0,1630
6355900,6354745,1090162,0,0,1630
6360000,6354745,1090162,0,0,1630
6360100,6354745,1090162,0,0,1630
6360200,6354745,1090162,0,0,1630
6360300,6354745,1090162,0,0,1630
6360400,6354745,1090162,0,0,1630
6360500,6354745,1090162,0,0,1630
6360600,6354745,1090162,0,0,1630
6360700,6354745,1090162,0,0,1630
6360800,6354745,1090162,0,0,1630
6360900,6354745,1090162,0,0,1630
6361000,6354745,1090162,0,0,1630
6361100,6354745,1090162,0,0,1630
6361200,6354745,1090162,0,0,1630
6361300,6354745,1090162,0,0,1630
6361400,6354745,1090162,0,0,1630
6361500,6354745,1090162,0,0,1630
6361600,6354745,1090162,0,0,1630
6361700,6354745,1090162,0,0,1630
6361800,6354745,1090162,0,0,1630
6361900,6354745,1090162,0,0,1630
6362000,6354745,1090162,0,0,1630
6362100,6354745,1090162,0,0,1630
6362200,6354745,1090162,0,0,1630
6362300,6354745,1090162,0,0,1630
6362400,6354745,1090162,0,0,1630
6362500,6354745,1090162,0,0,1630
6362600,6354745,1090162,0,0,1630
6362700,6354745,1090162,0,0,1630
6362800,6354745,1090162,0,0,1630
6362900,6354745,1090162,0,0,1630
6363000,6354745,1090162,0,0,1630
6363200,6354745,1090162,0,0,1630
6363200,6354745,1090162,0,0,1630
6363300,6354745,1090162,0,0,1630
6363500,6354745,1090162,0,0,1630
6363600,6354745,1090162,0,0,1630
6363700,6354745,1090162,0,0,1630
6363800,6354745,1090162,0,0,1630
6363900,6354745,1090162,0,0,1630
6364000,6354745,1090162,0,0,1630
6364100,6354745,1090162,0,0,1630
6364200,6354745,1090162,0,0,1630
6364300,6354745,1090162,0,0,1630
6364400,6354745,1090162,0,0,1630
6364500,6354745,1090162,0,0,1630
6364600,6354745,1090162,0,0,1630
6364700,6354745,1090162,0,0,1630
6364800,6354745,1090162,0,0,1630
6364900,6354745,1090162,0,0,1630
6365000,6354745,1090162,0,0,1630
6365100,6354745,1090162,0,0,1630
6365200,6354745,1090162,0,0,1630
6365300,6354745,1090162,0,0,1630
6365400,6354745,1090162,0,0,1630
6365500,6354745,1090162,0,0,1630
6365600,6354745,1090162,0,0,1630
6365700,6354745,1090162,0,0,1630
6365800,6354745,1090162,0,0,1630
6365900,6354745,1090162,0,0,1630
6370000,6354745,1090162,0,0,1630
6370100,6354745,1090162,0,0,1630
6370200,6354745,1090162,0,0,1630
6370300,6354745,1090162,0,0,1630
6370400,6354745,1090162,0,0,1630
6370500,6354745,1090162,0,0,1630
6370600,6354745,1090162,0,0,1630
6370700,6354745,1090162,0,0,1630
6370800,6354745,1090162,0,0,1630
6370900,6354745,1090162,0,0,1630
6371000,6354745,1090162,0,0,1630
6371100,6354745,1090162,0,0,1630
6371200,6354745,1090162,0,0,1630
6371300,6354745,1090162,0,0,1630
6371400,6354745,1090162,0,0,1630
6371500,6354745,1090162,0,0,1630
6371600,6354745,1090162,0,0,1630
6371700,6354745,1090162,0,0,1630
6371800,6354745,1090162,0,0,1630
6371900,6354745,1090162,0,0,1630
6372000,6354745,1090162,0,0,1630
6372100,6354745,1090162,0,0,1630
6372200,6354745,1090162,0,0,1630
6372300,6354745,1090162,0,0,1630
6372400,6354745,1090162,0,0,1630
6372500,6354745,1090162,0,0,1630
6372600,6354745,1090162,0,0,1630
6372700,6354745,1090162,0,0,1630
6372800,6354745,1090162,0,0,1630
6372900,6354745,1090162,0,0,1630
6373000,6354745,1090162,0,0,1630
6373200,6354745,1090162,0,0,1630
6373300,6354745,1090162,0,0,1630
6373400,6354745,1090162,0,0,1630
6373500,6354745,1090162,0,0,1630
6373600,6354745,1090162,0,0,1630
6373700,6354745,1090162,0,0,1630
6373800,6354745,1090162,0,0,1630
6373900,6354745,1090162,0,0,1630
6374000,6354745,1090162,0,0,1630
6374100,6354745,1090162,0,0,1630
6374200,6354745,1090162,0,0,1630
6374300,6354745,1090162,0,0,1630
6374400,6354745,1090162,0,0,1630
6374500,6354745,1090162,0,0,1630
6374600,6354745,1090162,0,0,1630
6374700,6354745,1090162,0,0,1630
6374800,6354745,1090162,0,0,1630
6374900,6354745,1090162,0,0,1630
6375000,6354745,1090162,0,0,1630
6375100,6354745,1090162,0,0,1630
6375200,6354745,1090162,0,0,1630
6375300,6354745,1090162,0,0,1630
6375400,6354745,1090162,0,0,1630
6375500,6354745,1090162,0,0,1630
6375600,6354745,1090162,0,0,1630
6375700,6354745,1090162,0,0,1630
6375800,6354745,1090162,0,0,1630
6375900,6354745,1090162,0,0,1630
6380000,6354745,1090162,0,0,1630
6380100,6354745,1090162,0,0,1630
6380200,6354745,1090162,0,0,1630
6380300,6354745,1090162,0,0,1630
6380400,6354745,1090162,0,0,1630
6380500,6354745,1090162,0,0,1630
6380600,6354745,1090162,0,0,1630
6380700,6354745,1090162,0,0,1630
6380800,6354745,1090162,0,0,1630
6380900,6354745,1090162,0,0,1630
6381000,6354745,1090162,0,0,1630
6381100,6354745,1090162,0,0,1630
6381200,6354745,1090162,0,0,1630
6381300,6354745,1090162,0,0,1630
6381400,6354745,1090162,0,0,1630
6381500,6354745,1090162,0,0,1630
6381600,6354745,1090162,0,0,1630
6381700,6354745,1090162,0,0,1630
6381800,6354745,1090162,0,0,1630
6381900,6354745,1090162,0,0,1630
6382000,6354745,1090162,0,0,1630
6382100,6354745,1090162,0,0,1630
6382300,6354745,1090162,0,0,1630
6382300,6354745,1090162,0,0,1630
6382500,6354745,1090162,0,0,1630
6382600,6354745,1090162,0,0,1630
6382700,6354745,1090162,0,0,1630
6382800,6354745,1090162,0,0,1630
6382900,6354745,1090162,0,0,1630
6383000,6354745,1090162,0,0,1630
6383200,6354745,1090162,0,0,1630
6383300,6354745,1090162,0,0,1630
6383400,6354745,1090162,0,0,1630
6383500,6354745,1090162,0,0,1630
6383600,6354745,1090162,0,0,1630
6383700,6354745,1090162,0,0,1630
6383800,6354745,1090162,0,0,1630
6383900,6354745,1090162,0,0,1630
6384000,6354745,1090162,0,0,1630
6384100,6354745,1090162,0,0,1630
6384200,6354745,1090162,0,0,1630
6384300,6354745,1090162,0,0,1630
6384400,6354745,1090162,0,0,1630
6384500,6354745,1090162,0,0,1630
6384600,6354745,1090162,0,0,1630
6384700,6354745,1090162,0,0,1630
6384800,6354745,1090162,0,0,1630
6384900,6354745,1090162,0,0,1630
6385000,6354745,1090162,0,0,1630
6385100,6354745,1090162,0,0,1630
6385200,6354745,1090162,0,0,1630
6385300,6354745,1090162,0,0,1630
6385400,6354745,1090162,0,0,1630
6385500,6354745,1090162,0,0,1630
6385600,6354745,1090162,0,0,1630
6385700,6354745,1090162,0,0,1630
6385800,6354745,1090162,0,0,1630
6385900,6354754,1090173,285,3332,1460
6390000,6354755,1090175,328,3288,1460
6390100,6354756,1090177,370,3269,1460
6390200,6354758,1090179,412,3288,1460
6390300,6354759,1090181,454,3282,1460
6390400,6354761,1090184,495,3315,1460
6390500,6354763,1090187,537,3261,1460
6390600,6354765,1090190,583,3240,1460
6390700,6354767,1090193,650,3210,1460
6390800,6354770,1090197,721,3183,1460
6390900,6354773,1090201,793,3094,1460
6391000,6354776,1090205,862,2981,1460
6391100,6354780,1090210,925,2904,1470
6391200,6354784,1090214,981,2833,1470
6391300,6354788,1090219,1035,2755,1460
6391400,6354792,1090224,1082,2540,1460
6391500,6354797,1090229,1129,2479,1460
6391600,6354802,1090234,1170,2261,1460
6391700,6354807,1090238,1210,2169,1460
6391800,6354812,1090243,1246,1960,1470
6391900,6354818,1090247,1284,1898,1470
6392100,6354829,1090255,1317,1826,1480
6392100,6354829,1090255,1350,1782,1480
6392200,6354835,1090260,1383,2018,1490
6392400,6354847,1090271,1413,2137,1510
6392600,6354860,1090283,1479,2401,1530
6392700,6354866,1090290,1535,2493,1540
6392900,6354879,1090303,1563,2461,1570
6393100,6354893,1090317,1612,2502,1600
6393200,6354900,1090324,1633,2515,1610
6393200,6354900,1090324,1650,2587,1610
6393300,6354907,1090332,1669,2630,1630
6393500,6354920,1090348,1680,2734,1670
6393700,6354934,1090365,1709,2973,1700
6393700,6354934,1090365,1723,3119,1700
6393900,6354948,1090385,1733,3269,1750
6394000,6354954,1090395,1733,3269,1770
6394100,6354961,1090406,1758,3631,1790
6394200,6354967,1090418,1780,3779,1810
6394300,6354973,1090430,1799,3968,1830
6394400,6354980,1090443,1818,4130,1850
6394500,6354986,1090456,1838,4284,1860
6394600,6354992,1090470,1891,4552,1880
6394700,6354998,1090484,1891,4552,1900
6394800,6355004,1090499,1891,4552,1920
6394900,6355011,1090514,2025,4728,1940
6395000,6355017,1090529,2075,4722,1960
6395100,6355024,1090545,2126,4706,1980
6395200,6355030,1090562,2126,4706,2000
6395300,6355037,1090578,2230,4521,2020
6395400,6355045,1090594,2284,4352,2040
6395500,6355053,1090611,2341,4163,2060
6395600,6355061,1090627,2399,3956,2070
6395700,6355070,1090642,2453,3743,2090
6395800,6355079,1090657,2505,3506,2100
6395900,6355089,1090672,2555,3271,2130
6400000,6355099,1090686,2605,3016,2150
6400100,6355110,1090699,2650,2782,2170
6400200,6355121,1090712,2696,2594,2190
6400300,6355132,1090723,2742,2436,2210
6400400,6355144,1090735,2787,2310,2240
6400500,6355156,1090746,2827,2281,2260
6400600,6355168,1090758,2869,2296,2290
6400700,6355180,1090769,2908,2387,2320
6400800,6355192,1090782,2947,2555,2350
6400900,6355205,1090796,2986,2785,2370
6401000,6355217,1090811,3023,3028,2400
6401100,6355229,1090827,3058,3287,2420
6401200,6355241,1090845,3098,3554,2440
6401300,6355252,1090865,3131,3862,2450
6401400,6355263,1090886,3169,4143,2460
6401500,6355274,1090909,3205,4452,2460
6401600,6355284,1090933,3240,4764,2460
6401700,6355294,1090958,3278,5053,2460
6401800,6355303,1090986,3314,5348,2450
6401900,6355312,1091014,3357,5640,2450
6402000,6355320,1091044,3403,5958,2450
6402100,6355327,1091075,3446,6246,2460
6402200,6355335,1091107,3490,6496,2460
6402300,6355341,1091141,3539,6679,2470
6402400,6355347,1091175,3583,6737,2470
6402600,6355360,1091244,3628,6734,2460
6402700,6355367,1091280,3678,6671,2440
6402700,6355367,1091280,3728,6584,2440
6402900,6355382,1091351,3781,6480,2430
6403100,6355398,1091423,3876,6342,2420
6403200,6355406,1091460,3876,6342,2430
6403300,6355414,1091497,3974,6294,2430
6403500,6355431,1091572,4072,6282,2460
6403600,6355440,1091610,4072,6282,2440
6403700,6355449,1091649,4201,6301,2450
6403900,6355466,1091728,4247,6299,2440
6404000,6355475,1091768,4247,6299,2440
6404100,6355485,1091807,4367,6138,2420
6404200,6355495,1091847,4401,5988,2440
6404300,6355505,1091886,4423,5865,2470
6404400,6355514,1091924,3787,6785,2810
6404600,6355535,1092001,4523,5656,2890
6404700,6355546,1092042,4562,5697,2910
6404800,6355557,1092083,4585,5824,2930
6404900,6355568,1092124,4600,5930,2920
6405000,6355578,1092166,4619,6010,2910
6405100,6355589,1092208,4653,6009,2910
6405200,6355600,1092250,4653,6009,2910
6405300,6355611,1092291,4673,5754,2910
6405400,6355623,1092332,4679,5552,2930
6405500,6355636,1092372,4691,5318,2940
6405600,6355649,1092410,4703,5158,2950
6405700,6355663,1092448,4703,5158,2960
6405800,6355677,1092486,4727,5014,2970
6405900,6355691,1092524,4738,4994,2980
6410000,6355705,1092561,4747,5004,2990
6410100,6355719,1092599,4766,4993,3000
6410200,6355733,1092637,4766,4993,3020
6410300,6355748,1092675,4796,4992,3030
6410400,6355762,1092713,4822,4988,3030
6410500,6355776,1092751,4840,4984,3040
6410600,6355791,1092790,4866,5000,3040
6410700,6355805,1092829,4887,4995,3040
6410800,6355820,1092867,4912,5001,3030
6410900,6355835,1092907,4941,4986,3040
6411000,6355849,1092946,4962,5002,3040
6411100,6355864,1092985,4991,4992,3030
6411200,6355879,1093025,5022,4985,3030
6411300,6355894,1093065,5051,4990,3020
6411400,6355909,1093105,5079,4994,3000
6411500,6355924,1093145,5109,4992,2990
6411600,6355940,1093186,5136,4998,2980
6411700,6355955,1093227,5169,4974,2980
6411800,6355971,1093268,5198,4899,2980
6411900,6355987,1093308,5215,4845,2970
6412000,6356003,1093348,5231,4754,2950
6412100,6356019,1093388,5246,4660,2930
6412200,6356036,1093427,5260,4554,2910
6412300,6356053,1093466,5271,4451,2890
6412400,6356071,1093504,5282,4348,2870
6412500,6356089,1093541,5290,4243,2850
6412600,6356107,1093578,5299,4135,2830
6412700,6356126,1093613,5313,4012,2830
6412800,6356145,1093649,5317,3930,2780
6412900,6356164,1093683,5325,3822,2750
6413000,6356183,1093717,5332,3738,2730
6413200,6356223,1093783,5345,3672,2680
6413200,6356223,1093783,5353,3659,2680
6413400,6356262,1093851,5369,3732,2630
6413500,6356281,1093886,5369,3732,2610
6413700,6356318,1093963,5401,4313,2570
6413700,6356318,1093963,5414,4555,2570
6413900,6356351,1094046,5421,4810,2530
6414000,6356367,1094090,5429,5285,2520
6414200,6356395,1094183,5439,5506,2470
6414300,6356409,1094231,5439,5728,2450
6414500,6356432,1094330,5441,6160,2390
6414700,6356453,1094433,5435,6491,2360
6414700,6356453,1094433,5434,6590,2360
6414900,6356474,1094535,5425,6628,2360
6415100,6356494,1094637,5355,6564,2380
6415200,6356504,1094686,5299,6513,2400
6415200,6356504,1094686,5231,6462,2400
6415400,6356525,1094782,5151,6405,2460
6415500,6356535,1094828,5151,6405,2500
6415600,6356546,1094874,5151,6405,2540
6415700,6356556,1094918,4854,6265,2580
6415800,6356566,1094961,4751,6219,2630
6415900,6356576,1095003,4751,6219,2670
6420000,6356586,1095044,4507,6169,2720
6420100,6356596,1095085,4507,6169,2770
6420200,6356605,1095125,4451,6167,2810
6420300,6356614,1095166,4352,6320,2850
6420400,6356623,1095206,4301,6468,2890
6420500,6356631,1095246,4257,6624,2940
6420600,6356639,1095286,4218,6808,2980
6420700,6356646,1095327,4218,6808,3020
6420800,6356652,1095368,4158,7069,3060
6420900,6356658,1095408,4139,7111,3110
6421000,6356664,1095448,4112,7106,3150
6421100,6356671,1095488,4093,7010,3190
6421200,6356677,1095528,4076,6865,3230
6421300,6356684,1095567,4058,6717,3270
6421400,6356692,1095605,4046,6553,3300
6421500,6356699,1095643,4036,6383,3340
6421600,6356708,1095680,4023,6229,3370
6421700,6356717,1095717,4026,6055,3410
6421800,6356726,1095752,4018,5879,3440
6421900,6356736,1095787,4010,5697,3510
6422000,6356746,1095822,4011,5532,3590
6422100,6356757,1095855,4014,5417,3630
6422200,6356768,1095889,4021,5315,3670
6422300,6356779,1095922,4032,5271,3700
6422400,6356791,1095955,4038,5276,3730
6422500,6356802,1095988,4048,5323,3770
6422600,6356813,1096022,4059,5403,3800
6422700,6356824,1096056,4072,5533,3830
6422800,6356834,1096091,4080,5665,3860
6422900,6356844,1096127,4095,5797,3890
6423000,6356854,1096163,4111,5932,3910
6423100,6356863,1096200,4129,6036,3950
6423200,6356873,1096237,4138,6119,3990
6423300,6356882,1096275,4159,6192,4010
6423400,6356891,1096313,4165,6147,4050
6423500,6356900,1096350,4175,5982,4100
6423600,6356910,1096387,4183,5745,4140
6423700,6356921,1096423,4195,5483,4180
6423800,6356932,1096458,4209,5292,4180
6423900,6356944,1096493,4221,5272,4260
6424000,6356956,1096527,4234,5310,4300
6424100,6356967,1096563,4243,5430,4330
6424200,6356979,1096599,4247,5525,4400
6424400,6357000,1096673,4257,5761,4490
6424500,6357010,1096711,4257,5761,4530
6424700,6357028,1096790,4297,6265,4590
6424800,6357036,1096830,4294,6439,4620
6425000,6357051,1096913,4318,6690,4670
6425100,6357059,1096954,4328,6754,4700
6425200,6357067,1096995,4328,6754,4740
6425200,6357067,1096995,4331,6550,4740
6425400,6357085,1097075,4337,6304,4810
6425500,6357096,1097112,4337,6304,4840
6425600,6357108,1097148,4325,5508,4870
6425700,6357120,1097182,4317,5122,4910
6425800,6357134,1097215,4317,4846,4950
6425900,6357147,1097248,4313,4775,4980
6430000,6357160,1097282,4313,4775,5020
6430100,6357173,1097316,4310,4977,5050
6430200,6357184,1097353,4309,5301,5080
6430300,6357194,1097391,4306,5685,5120
6430400,6357203,1097431,4313,6531,5150
6430500,6357211,1097472,4316,6985,5170
6430600,6357217,1097515,4322,7400,5200
6430700,6357221,1097558,4322,7400,5220
6430800,6357225,1097602,4319,7995,5250
6430900,6357228,1097646,4323,8065,5270
6431000,6357231,1097690,4316,8026,5300
6431100,6357235,1097734,4318,7822,5330
6431200,6357239,1097778,4304,7551,5360
6431300,6357245,1097821,4300,7257,5390
6431400,6357251,1097863,4295,6945,5420
6431500,6357259,1097904,4292,6628,5450
6431600,6357267,1097944,4284,6316,5480
6431700,6357276,1097983,4276,5999,5510
6431800,6357287,1098020,4270,5708,5550
6431900,6357298,1098057,4266,5516,5580
6432000,6357309,1098093,4267,5374,5620
6432100,6357321,1098128,4270,5334,5650
6432200,6357333,1098163,4270,5285,5700
6432300,6357345,1098199,4278,5284,5740
6432400,6357357,1098234,4280,5253,5780
6432500,6357369,1098269,4285,5222,5830
6432600,6357381,1098304,4287,5165,5880
6432700,6357393,1098338,4293,5094,5960
6432800,6357406,1098373,4301,5137,6000
6432900,6357418,1098407,4300,5129,6030
6433000,6357430,1098442,4297,5105,6080
6433100,6357443,1098476,4300,5095,6130
6433200,6357455,1098511,4305,5068,6170
6433300,6357468,1098545,4303,5015,6210
6433400,6357481,1098579,4302,4941,6250
6433500,6357494,1098612,4305,4863,6280
6433600,6357507,1098645,4303,4745,6280
6433700,6357521,1098678,4305,4616,6340
6433800,6357535,1098710,4311,4499,6380
6433900,6357549,1098741,4319,4467,6410
6434000,6357563,1098772,4335,4466,6440
6434200,6357590,1098838,4347,4652,6510
6434300,6357603,1098873,4364,4960,6550
6434400,6357614,1098911,4364,4960,6560
6434500,6357624,1098950,4419,6234,6570
6434700,6357640,1099035,4433,6683,6580
6434700,6357640,1099035,4456,7110,6580
6434900,6357651,1099124,4475,7415,6580
6435100,6357661,1099215,4516,7625,6590
6435200,6357666,1099260,4516,7625,6590
6435300,6357673,1099305,4555,7403,6600
6435400,6357680,1099350,4596,6820,6610
6435500,6357688,1099394,4615,6512,6620
6435700,6357708,1099478,4634,6194,6640
6435800,6357720,1099519,4654,5874,6640
6435900,6357733,1099558,4654,5874,6650
6440000,6357746,1099596,4654,5874,6660
6440100,6357760,1099634,4710,5084,6670
6440200,6357774,1099671,4710,5084,6680
6440300,6357789,1099708,4758,4898,6690
6440400,6357803,1099745,4770,4890,6700
6440500,6357817,1099782,4781,4908,6710
6440600,6357832,1099820,4790,4891,6730
6440700,6357846,1099857,4790,4891,6740
6440800,6357861,1099894,4812,4902,6750
6440900,6357876,1099932,4815,4919,6760
6441000,6357890,1099970,4826,4900,6780
6441100,6357905,1100007,4833,4902,6800
6441200,6357919,1100045,4833,4902,6820
6441300,6357934,1100083,4833,4895,6840
6441400,6357949,1100121,4832,4864,6860
6441500,6357964,1100158,4825,4771,6890
6441600,6357979,1100194,4817,4643,6910
6441700,6357994,1100230,4817,4643,6930
6441800,6358010,1100264,4795,4285,6960
6441900,6358027,1100297,4782,4082,6990
6442000,6358044,1100329,4784,3888,7010
6442100,6358061,1100359,4764,3704,7040
6442200,6358079,1100388,4757,3613,7060
6442300,6358097,1100417,4743,3579,7090
6442400,6358114,1100445,4729,3526,7120
6442500,6358132,1100473,4717,3542,7150
6442600,6358150,1100501,4705,3535,7190
6442700,6358168,1100529,4690,3535,7230
6442800,6358185,1100557,4673,3543,7260
6442900,6358203,1100585,4655,3540,7290
6443000,6358220,1100613,4633,3538,7330
6443100,6358238,1100640,4615,3535,7370
6443200,6358255,1100668,4598,3539,7400
6443300,6358272,1100695,4578,3537,7430
6443400,6358290,1100722,4559,3536,7470
6443500,6358307,1100750,4541,3539,7510
6443600,6358324,1100777,4524,3542,7550
6443700,6358341,1100804,4506,3540,7590
6443800,6358358,1100830,4494,3534,7620
6443900,6358375,1100857,4474,3545,7620
6444000,6358391,1100884,4458,3542,7690
6444100,6358408,1100910,4441,3549,7730
6444200,6358425,1100937,4433,3534,7760
6444300,6358442,1100963,4423,3536,7790
6444500,6358475,1101016,4410,3538,7850
6444600,6358491,1101042,4401,3542,7880
6444800,6358524,1101095,4382,3538,7940
6444800,6358524,1101095,4375,3539,7940
6445000,6358557,1101147,4366,3542,8000
6445100,6358573,1101173,4366,3542,8030
6445200,6358589,1101200,4366,3542,8070
6445300,6358605,1101227,4343,3697,8100
6445400,6358621,1101256,4337,3874,8140
6445500,6358635,1101286,4323,4086,8180
6445600,6358649,1101317,4323,4086,8210
6445700,6358663,1101350,4323,4086,8250
6445800,6358675,1101384,4292,4863,8290
6445900,6358687,1101419,4260,5365,8320
6450000,6358699,1101455,4260,5365,8360
6450100,6358709,1101492,4221,5861,8390
6450200,6358719,1101529,4221,5861,8430
6450300,6358728,1101568,4182,6364,8470
6450400,6358736,1101607,4159,6593,8500
6450500,6358743,1101647,4130,6751,8540
6450600,6358750,1101686,4100,6884,8580
6450700,6358757,1101726,4100,6884,8620
6450800,6358763,1101765,4039,6912,8650
6450900,6358770,1101804,4005,6842,8690
6451000,6358777,1101842,3973,6714,8730
6451100,6358784,1101880,3937,6577,8760
6451200,6358792,1101916,3937,6577,8800
6451300,6358800,1101952,3873,6224,8840
6451400,6358808,1101987,3842,6047,8880
6451500,6358817,1102021,3807,5880,8920
6451600,6358826,1102055,3778,5709,8950
6451700,6358836,1102087,3745,5542,8990
6451800,6358846,1102118,3713,5372,9020
6451900,6358856,1102149,3681,5207,9050
6452000,6358866,1102178,3651,5044,9080
6452100,6358877,1102207,3626,4878,9110
6452200,6358888,1102235,3600,4716,9140
6452300,6358900,1102261,3580,4550,9170
6452400,6358912,1102287,3561,4393,9200
6452500,6358923,1102312,3547,4237,9230
6452600,6358936,1102336,3530,4073,9260
6452700,6358948,1102360,3516,3919,9280
6452800,6358961,1102382,3501,3756,9310
6452900,6358974,1102404,3489,3609,9340
6453000,6358987,1102424,3471,3439,9360
6453100,6359000,1102444,3464,3265,9390
6453200,6359014,1102463,3452,3110,9410
6453300,6359027,1102480,3437,2993,9410
6453400,6359041,1102498,3428,2901,9460
6453500,6359055,1102515,3418,2861,9480
6453600,6359069,1102531,3406,2911,9510
6453700,6359082,1102549,3401,3062,9530
6453900,6359108,1102587,3396,3283,9580
6453900,6359108,1102587,3388,3576,9580
6454100,6359133,1102630,3382,3870,9630
6454200,6359144,1102654,3365,4516,9660
6454300,6359155,1102680,3365,4851,9660
6454500,6359174,1102734,3352,5187,9740
6454600,6359182,1102763,3352,5187,9770
6454800,6359197,1102823,3342,6023,9820
6454900,6359204,1102854,3342,6023,9840
6455100,6359216,1102916,3323,6566,9890
6455300,6359228,1102980,3321,6853,9930
6455300,6359228,1102980,3318,6957,9930
6455500,6359238,1103045,3318,7037,9990
6455600,6359243,1103077,3318,7037,10020
6455700,6359248,1103110,3318,7037,10050
6455700,6359248,1103110,3330,7029,10050
6455900,6359259,1103174,3343,6896,10100
6460000,6359265,1103206,3350,6729,10130
6460100,6359272,1103237,3365,6492,10150
6460200,6359279,1103268,3365,6492,10170
6460300,6359287,1103298,3403,5952,10200
6460400,6359296,1103327,3449,5490,10220
6460500,6359306,1103356,3479,5331,10250
6460600,6359315,1103385,3512,5243,10280
6460700,6359325,1103414,3512,5243,10300
6460800,6359335,1103443,3575,5279,10320
6460900,6359345,1103473,3602,5363,10350
6461000,6359355,1103503,3628,5487,10380
6461100,6359364,1103535,3659,5604,10410
6461200,6359373,1103566,3659,5604,10440
6461300,6359382,1103599,3711,5948,10470
6461400,6359391,1103633,3736,6172,10510
6461500,6359398,1103667,3758,6407,10530
6461600,6359406,1103703,3786,6602,10560
6461700,6359412,1103739,3800,6748,10580
6461800,6359419,1103775,3816,6797,10610
6461900,6359426,1103812,3823,6784,10650
6462000,6359432,1103849,3834,6637,10670
6462100,6359440,1103885,3837,6377,10700
6462200,6359448,1103920,3834,6019,10730
6462300,6359457,1103953,3829,5607,10760
6462400,6359468,1103985,3825,5178,10790
6462500,6359479,1104016,3823,4765,10820
6462600,6359491,1104044,3824,4362,10840
6462700,6359505,1104070,3804,4008,10860
6462800,6359518,1104095,3685,3971,10890
6462900,6359531,1104119,3685,3971,10920
6463000,6359544,1104144,3685,3971,10950
6463100,6359557,1104168,3685,3971,10990
6463200,6359579,1104199,4718,3842,11020
6463300,6359604,1104196,4006,1168,11410
6463400,6359622,1104196,3976,1266,11450
6463500,6359641,1104199,3925,1111,11370
6463600,6359658,1104203,3970,1009,11300
6463700,6359676,1104207,3949,816,11240
6463800,6359693,1104211,3959,671,11240
6463900,6359711,1104214,3973,546,11140
6464000,6359729,1104217,3991,402,11140
6464100,6359747,1104218,4015,260,11010
6464200,6359766,1104219,4040,115,10950
6464300,6359784,1104218,4062,35962,10890
6464500,6359821,1104214,4081,35816,10760
6464500,6359821,1104214,4114,35663,10760
6464600,6359840,1104210,4133,35503,10700
6464800,6359878,1104199,4166,35363,10590
6464900,6359897,1104192,4166,35363,10550
6465000,6359916,1104184,4166,35363,10490
6465100,6359936,1104174,4245,34884,10440
6465200,6359955,1104163,4245,34884,10390
6465300,6359974,1104151,4285,34550,10330
6465400,6359992,1104138,4280,34414,10270
6465500,6360011,1104124,4280,34414,10220
6465600,6360029,1104109,4280,34414,10170
6465700,6360047,1104093,4203,33956,10120
6465800,6360065,1104075,4163,33793,10060
6465900,6360082,1104058,4116,33630,10010
6470000,6360098,1104040,4018,33462,9970
6470100,6360115,1104021,3973,33433,9920
6470200,6360131,1104003,3973,33433,9870
6470300,6360147,1103985,3873,33426,9830
6470400,6360163,1103968,3842,33507,9790
6470500,6360179,1103952,3820,33669,9750
6470600,6360196,1103937,3796,33937,9710
6470700,6360212,1103924,3777,34242,9660
6470800,6360229,1103913,3750,34558,9620
6470900,6360245,1103904,3731,34874,9580
6471000,6360262,1103898,3712,35191,9540
6471100,6360279,1103893,3696,35515,9500
6471200,6360296,1103890,3625,35632,9470
6471300,6360313,1103889,3725,35869,9530
6471400,6360330,1103891,3710,535,9480
6471500,6360347,1103896,3652,774,9450
6471600,6360363,1103902,3635,1068,9410
6471700,6360379,1103910,3628,1368,9380
6471800,6360396,1103920,3640,1673,9340
6471900,6360411,1103933,3652,1976,9310
6472000,6360427,1103947,3668,2290,9270
