tid,lat,lon,speed,course,alt
7051400,6374579,1130305,0,31071200,480
7051500,6374579,1130305,0,31071200,480
7051600,6374579,1130305,0,31071200,480
7051700,6374579,1130305,0,31071200,480
7051800,6374579,1130305,0,800,480
7051900,6374579,1130305,0,800,480
7052000,6374579,1130305,0,800,480
7052100,6374579,1130305,0,800,480
7052200,6374579,1130305,0,800,480
7052300,6374579,1130305,0,800,480
7052400,6374579,1130305,0,800,480
7052500,6374579,1130305,0,800,480
7052600,6374579,1130305,0,800,480
7052700,6374579,1130305,0,800,480
7052800,6374579,1130305,0,800,480
7052900,6374579,1130305,0,800,480
7053000,6374579,1130305,0,800,480
7053100,6374579,1130305,0,800,480
7053200,6374579,1130305,0,800,480
7053300,6374579,1130305,0,800,480
7053400,6374579,1130305,0,800,480
7053500,6374579,1130305,0,800,480
7053600,6374579,1130305,0,800,480
7053700,6374579,1130305,0,800,480
7053800,6374579,1130305,0,800,480
7053900,6374579,1130305,0,800,480
7054000,6374579,1130305,0,800,480
7054100,6374579,1130305,0,800,480
7054200,6374579,1130305,0,800,480
7054300,6374579,1130305,0,800,480
7054400,6374579,1130305,0,800,480
7054500,6374579,1130305,0,800,480
7054600,6374579,1130305,0,800,480
7054700,6374579,1130305,0,800,480
7054800,6374579,1130305,0,800,480
7054900,6374579,1130305,0,800,480
7055000,6374579,1130305,0,800,480
7055100,6374579,1130305,0,800,480
7055200,6374579,1130305,0,800,480
7055300,6374579,1130305,0,800,480
7055400,6374579,1130305,0,800,480
7055500,6374579,1130305,0,800,480
7055600,6374579,1130305,0,800,480
7055700,6374579,1130305,0,800,480
7055800,6374579,1130305,0,800,480
7055900,6374579,1130305,0,800,480
7060000,6374579,1130305,0,800,480
7060100,6374579,1130305,0,800,480
7060200,6374579,1130305,0,800,480
7060300,6374579,1130305,0,800,480
7060400,6374579,1130305,0,800,480
7060500,6374579,1130305,0,800,480
7060600,6374579,1130305,0,800,480
7060700,6374579,1130305,0,800,480
7060800,6374579,1130305,0,800,480
7060900,6374579,1130305,0,800,480
7061000,6374579,1130305,0,800,480
7061100,6374579,1130305,0,800,480
7061200,6374579,1130305,0,800,480
7061300,6374579,1130305,0,800,480
7061400,6374579,1130305,0,800,480
7061500,6374579,1130305,0,800,480
7061600,6374579,1130305,0,800,480
7061700,6374579,1130305,0,800,480
7061800,6374579,1130305,0,800,480
7061900,6374576,1130301,321,4649,370
7062000,6374577,1130304,424,4609,370
7062100,6374579,1130307,528,4534,360
7062200,6374581,1130312,631,4506,360
7062300,6374583,1130317,735,4533,360
7062400,6374585,1130322,825,4505,360
7062500,6374588,1130329,905,4500,360
7062600,6374591,1130336,967,4520,360
7062700,6374594,1130343,1035,4473,360
7062800,6374598,1130351,1096,4502,350
7062900,6374602,1130359,1157,4493,350
7063000,6374606,1130368,1213,4488,350
7063100,6374610,1130377,1268,4498,350
7063200,6374614,1130386,1320,4484,350
7063300,6374618,1130396,1377,4476,350
7063400,6374623,1130407,1430,4492,350
7063500,6374628,1130417,1481,4513,350
7063600,6374633,1130429,1533,4501,350
7063700,6374638,1130440,1582,4490,350
7063800,6374643,1130452,1633,4488,350
7063900,6374648,1130464,1684,4489,360
7064000,6374654,1130477,1731,4500,360
7064100,6374660,1130490,1783,4490,370
7064200,6374666,1130503,1835,4492,380
7064300,6374672,1130517,1894,4481,380
7064400,6374678,1130531,1958,4518,390
7064500,6374685,1130546,2021,4498,400
7064600,6374691,1130561,2087,4492,400
7064700,6374698,1130577,2153,4499,410
7064800,6374706,1130593,2217,4494,410
7064900,6374713,1130609,2280,4476,410
7065000,6374721,1130626,2340,4492,410
7065100,6374728,1130644,2405,4486,410
7065200,6374736,1130662,2470,4480,410
7065300,6374745,1130680,2537,4489,420
7065400,6374753,1130699,2604,4482,420
7065500,6374762,1130719,2667,4482,420
7065600,6374771,1130739,2732,4474,430
7065700,6374780,1130759,2789,4488,420
7065800,6374789,1130780,2857,4475,420
7065900,6374798,1130801,2913,4481,420
7070000,6374808,1130823,2972,4485,420
7070100,6374818,1130845,3030,4487,420
7070200,6374828,1130867,3085,4494,420
7070300,6374838,1130890,3137,4480,420
7070400,6374849,1130914,3193,4480,420
7070500,6374859,1130937,3153,4683,440
7070600,6374870,1130961,3325,4249,500
7070700,6374881,1130985,3325,4484,520
7070800,6374892,1131010,3369,4470,550
7070900,6374903,1131035,3400,4484,580
7071000,6374914,1131060,3432,4481,610
7071100,6374925,1131085,3460,4485,640
7071200,6374937,1131111,3483,4482,680
7071300,6374948,1131137,3503,4484,710
7071400,6374960,1131162,3520,4484,750
7071500,6374971,1131188,3537,4483,780
7071600,6374983,1131215,3549,4477,820
7071700,6374995,1131241,3562,4483,850
7071800,6375006,1131267,3574,4486,890
7071900,6375018,1131293,3586,4484,920
7072000,6375030,1131320,3596,4487,960
7072100,6375042,1131346,3609,4481,990
7072200,6375054,1131373,3619,4483,1020
7072300,6375066,1131400,3631,4487,1060
7072400,6375078,1131427,3641,4481,1090
7072500,6375090,1131453,3653,4481,1130
7072600,6375102,1131480,3663,4483,1170
7072700,6375114,1131507,3674,4482,1200
7072800,6375126,1131534,3685,4481,1240
7072900,6375138,1131561,3696,4481,1270
7073000,6375150,1131589,3706,4480,1300
7073100,6375162,1131616,3719,4488,1340
7073200,6375174,1131643,3729,4483,1370
7073300,6375187,1131671,3738,4484,1410
7073400,6375199,1131698,3749,4482,1440
7073500,6375211,1131726,3759,4480,1480
7073600,6375224,1131754,3769,4482,1510
7073700,6375236,1131781,3779,4486,1550
7073800,6375248,1131809,3787,4497,1580
7073900,6375261,1131837,3798,4528,1620
7074000,6375273,1131866,3807,4575,1650
7074100,6375285,1131894,3817,4661,1690
7074200,6375297,1131924,3826,4742,1720
7074300,6375309,1131953,3833,4846,1760
7074400,6375321,1131983,3844,4958,1790
7074500,6375332,1132014,3852,5071,1830
7074600,6375343,1132046,3861,5185,1860
7074700,6375354,1132078,3867,5303,1900
7074800,6375365,1132110,3875,5413,1940
7074900,6375375,1132143,3887,5521,1970
7075000,6375385,1132177,3896,5628,2010
7075100,6375395,1132211,3912,5758,2060
7075200,6375405,1132246,3923,5819,2100
7075300,6375414,1132281,3921,5956,2130
7075400,6375423,1132316,3930,6070,2170
7075500,6375432,1132352,3932,6181,2200
7075600,6375440,1132389,3945,6263,2240
7075700,6375448,1132426,3955,6345,2280
7075800,6375457,1132463,3963,6411,2310
7075900,6375464,1132500,3972,6465,2350
7080000,6375472,1132538,3980,6531,2390
7080100,6375480,1132576,3988,6592,2420
7080200,6375487,1132614,3997,6655,2460
7080300,6375494,1132652,4005,6718,2490
7080400,6375501,1132691,4014,6778,2520
7080500,6375508,1132730,4024,6827,2560
7080600,6375515,1132769,4032,6886,2600
7080700,6375522,1132809,4040,6941,2630
7080800,6375528,1132848,4049,7007,2660
7080900,6375534,1132888,4058,7069,2700
7081000,6375540,1132928,4067,7130,2730
7081100,6375546,1132969,4075,7194,2760
7081200,6375552,1133009,4082,7241,2800
7081300,6375558,1133050,4088,7318,2840
7081400,6375563,1133091,4099,7372,2870
7081500,6375568,1133132,4106,7433,2910
7081600,6375573,1133173,4114,7482,2950
7081700,6375578,1133215,4128,7520,2990
7081800,6375583,1133257,4128,7603,3020
7081900,6375587,1133299,4137,7651,3060
7082000,6375592,1133341,4142,7709,3100
7082100,6375596,1133383,4152,7778,3140
7082200,6375600,1133426,4160,7832,3180
7082300,6375603,1133468,4167,7897,3220
7082400,6375607,1133511,4176,7959,3260
7082500,6375610,1133554,4185,8020,3300
7082600,6375613,1133597,4193,8071,3340
7082700,6375616,1133640,4202,8147,3380
7082800,6375619,1133684,4210,8218,3410
7082900,6375621,1133728,4218,8276,3450
7083000,6375624,1133771,4226,8340,3480
7083100,6375626,1133815,4233,8410,3520
7083200,6375628,1133859,4239,8471,3550
7083300,6375629,1133903,4246,8531,3590
7083400,6375631,1133948,4250,8575,3630
7083500,6375632,1133992,4254,8623,3670
7083600,6375633,1134036,4258,8657,3710
7083700,6375634,1134081,4260,8692,3760
7083800,6375635,1134125,4263,8712,3800
7083900,6375636,1134170,4264,8742,3850
7084000,6375637,1134214,4265,8777,3900
7084100,6375638,1134258,4267,8804,3940
7084200,6375638,1134303,4268,8836,3980
7084300,6375639,1134348,4269,8866,4020
7084400,6375639,1134392,4272,8895,4060
7084500,6375639,1134437,4273,8931,4100
7084600,6375639,1134481,4275,8961,4140
7084700,6375639,1134526,4278,8995,4180
7084800,6375639,1134571,4280,9033,4210
7084900,6375639,1134615,4285,9063,4250
7085000,6375639,1134660,4290,9096,4280
7085100,6375638,1134705,4296,9129,4310
7085200,6375638,1134750,4303,9156,4340
7085300,6375637,1134795,4310,9189,4380
7085400,6375636,1134839,4317,9218,4410
7085500,6375635,1134884,4324,9251,4450
7085600,6375634,1134930,4331,9281,4480
7085700,6375633,1134975,4337,9311,4520
7085800,6375632,1135020,4344,9340,4550
7085900,6375631,1135065,4350,9375,4590
7090000,6375629,1135110,4355,9408,4630
7090100,6375628,1135156,4360,9437,4660
7090200,6375626,1135201,4366,9470,4700
7090300,6375624,1135247,4372,9502,4730
7090400,6375623,1135292,4381,9531,4750
7090500,6375621,1135337,4391,9565,4780
7090600,6375618,1135383,4404,9597,4800
7090700,6375616,1135429,4417,9632,4820
7090800,6375614,1135475,4433,9661,4840
7090900,6375611,1135521,4451,9694,4860
7091000,6375609,1135567,4451,9694,4880
7091100,6375606,1135613,4493,9768,4900
7091200,6375603,1135660,4514,9797,4920
7091300,6375600,1135706,4535,9830,4940
7091400,6375597,1135753,4556,9869,4950
7091500,6375594,1135800,4556,9869,4970
7091600,6375590,1135847,4600,9934,4980
7091700,6375587,1135895,4622,9965,4990
7091800,6375583,1135942,4644,10002,5010
7091900,6375579,1135990,4665,10039,5020
7092000,6375575,1136038,4665,10039,5040
7092100,6375571,1136086,4710,10109,5050
7092200,6375567,1136134,4729,10140,5070
7092300,6375562,1136183,4757,10178,5080
7092400,6375557,1136231,4773,10210,5090
7092500,6375553,1136280,4773,10210,5110
7092600,6375548,1136329,4815,10284,5120
7092700,6375543,1136378,4838,10310,5130
7092800,6375537,1136427,4859,10350,5150
7092900,6375532,1136477,4881,10379,5170
7093000,6375527,1136526,4881,10379,5200
7093100,6375521,1136576,4921,10452,5210
7093200,6375515,1136625,4941,10488,5230
7093300,6375509,1136675,4960,10497,5250
7093400,6375503,1136725,4978,10501,5280
7093500,6375497,1136775,4978,10501,5300
7093600,6375491,1136826,5012,10506,5310
7093700,6375485,1136876,5029,10509,5330
7093800,6375479,1136927,5047,10510,5350
7093900,6375472,1136978,5063,10512,5380
7094000,6375466,1137029,5063,10512,5410
7094100,6375460,1137080,5090,10489,5450
7094200,6375454,1137131,5097,10426,5490
7094300,6375449,1137183,5102,10273,5520
7094400,6375444,1137235,5105,10067,5560
7094500,6375440,1137288,5105,10067,5600
7094600,6375437,1137341,5113,9581,5630
7094700,6375435,1137394,5115,9325,5670
7094800,6375434,1137447,5118,9070,5700
7094900,6375435,1137500,5122,8824,5740
7095000,6375436,1137554,5122,8824,5780
7095100,6375438,1137607,5129,8340,5810
7095200,6375441,1137660,5130,8100,5850
7095300,6375446,1137713,5134,7860,5890
7095400,6375451,1137765,5137,7629,5920
7095500,6375457,1137817,5137,7629,5960
7095600,6375463,1137868,5148,7320,5990
7095700,6375471,1137919,5143,7220,6020
7095800,6375478,1137970,5120,7111,6060
7095900,6375486,1138020,5093,6992,6090
7100000,6375495,1138070,5093,6992,6110
7100100,6375503,1138119,5042,6783,6120
7100200,6375512,1138167,5021,6700,6130
7100300,6375522,1138215,5002,6590,6130
7100400,6375531,1138262,4992,6476,6120
7100500,6375542,1138309,4992,6476,6120
7100600,6375552,1138355,4973,6272,6110
7100700,6375563,1138401,4960,6177,6120
7100800,6375574,1138446,4961,6046,6110
7100900,6375585,1138491,4951,5952,6110
7101000,6375597,1138535,4951,5952,6100
7101100,6375610,1138579,4946,5750,6100
7101200,6375622,1138622,4942,5643,6110
7101300,6375635,1138664,4932,5545,6110
7101400,6375648,1138706,4938,5418,6100
7101500,6375662,1138747,4938,5418,6090
7101600,6375676,1138788,4926,5200,6070
7101700,6375690,1138828,4934,5117,6040
7101800,6375704,1138868,4945,5060,6000
7101900,6375719,1138908,4957,5040,5960
7102000,6375734,1138948,4957,5040,5920
7102100,6375749,1138987,4999,5026,5870
7102200,6375764,1139027,5027,5017,5820
7102300,6375778,1139068,4990,5134,5770
7102400,6375793,1139109,4954,5336,5720
7102500,6375806,1139151,4954,5336,5670
7102600,6375818,1139194,4918,5992,5620
7102700,6375829,1139239,4891,6357,5570
7102800,6375838,1139285,4865,6720,5520
7102900,6375846,1139333,4856,7068,5490
7103000,6375853,1139381,4856,7068,5440
7103100,6375858,1139430,4867,7689,5400
7103200,6375863,1139479,4878,7860,5360
7103300,6375868,1139529,4896,7870,5310
7103400,6375872,1139579,4922,7791,5270
7103500,6375877,1139630,4922,7791,5220
7103600,6375883,1139680,4964,7472,5170
7103700,6375889,1139729,4971,7295,5120
7103800,6375896,1139779,4972,7102,5070
7103900,6375904,1139827,4972,6908,5020
7104000,6375913,1139875,4972,6908,4970
7104100,6375922,1139922,4964,6525,4920
7104200,6375932,1139969,4962,6386,4870
7104300,6375942,1140015,4959,6306,4830
7104400,6375953,1140061,4959,6295,4780
7104500,6375963,1140107,4959,6295,4730
7104600,6375973,1140154,4955,6487,4680
7104700,6375982,1140201,4951,6630,4630
7104800,6375991,1140248,4949,6765,4590
7104900,6376000,1140296,4945,6878,4550
7105000,6376008,1140344,4945,6878,4490
7105100,6376016,1140393,4937,7024,4440
7105200,6376023,1140441,4935,7070,4400
7105300,6376031,1140490,4933,7098,4350
7105400,6376038,1140538,4930,7136,4300
7105500,6376045,1140587,4930,7136,4260
7105600,6376052,1140636,4908,7208,4210
7105700,6376059,1140684,4842,7237,4170
7105800,6376066,1140732,4783,7265,4120
7105900,6376072,1140779,4721,7307,4080
7110000,6376078,1140826,4721,7307,4040
7110100,6376084,1140872,4592,7378,3990
7110200,6376090,1140917,4524,7457,3950
7110300,6376095,1140963,4453,7577,3910
7110400,6376100,1141007,4380,7755,3880
7110500,6376104,1141052,4380,7755,3840
7110600,6376107,1141096,4252,8151,3800
7110700,6376110,1141139,4203,8357,3770
7110800,6376111,1141182,4158,8555,3740
7110900,6376112,1141225,4115,8760,3710
7111000,6376113,1141268,4115,8760,3690
7111100,6376113,1141310,4025,9128,3660
7111200,6376112,1141352,3981,9285,3630
7111300,6376111,1141393,3927,9363,3600
7111400,6376109,1141433,3878,9412,3580
7111500,6376108,1141473,3878,9412,3550
7111600,6376107,1141513,3827,9205,3510
7111700,6376107,1141553,3825,8901,3480
7111800,6376108,1141592,3834,8560,3450
7111900,6376110,1141632,3855,8182,3410
7112000,6376113,1141671,3855,8182,3380
7112100,6376117,1141711,3878,7774,3350
7112200,6376123,1141749,3899,7409,3310
7112300,6376129,1141787,3921,7043,3280
7112400,6376137,1141824,3945,6649,3250
7112500,6376146,1141860,3968,6244,3210
7112600,6376157,1141895,3989,5848,3180
7112700,6376168,1141928,4012,5451,3150
7112800,6376180,1141959,4033,5058,3120
7112900,6376193,1141990,4055,4730,3100
7113000,6376207,1142019,4080,4479,3070
7113100,6376221,1142048,4103,4363,3040
7113200,6376234,1142079,4127,4384,3010
7113300,6376247,1142110,4149,4551,2980
7113400,6376260,1142144,4178,4895,2940
7113500,6376270,1142180,4199,5342,2910
7113600,6376280,1142218,4183,5830,2870
7113700,6376287,1142257,4145,6325,2830
7113800,6376294,1142297,4112,6821,2790
7113900,6376298,1142338,4076,7317,2750
7114000,6376301,1142379,4040,7791,2720
7114100,6376303,1142420,3999,8263,2680
7114200,6376303,1142461,3959,8728,2650
7114300,6376301,1142502,3918,9186,2620
7114400,6376299,1142542,3879,9644,2590
7114500,6376294,1142580,3846,10082,2560
7114600,6376289,1142618,3836,10553,2540
7114700,6376282,1142655,3837,11011,2500
7114800,6376273,1142691,3842,11465,2470
7114900,6376264,1142725,3853,11923,2450
7115000,6376253,1142757,3863,12370,2420
7115100,6376241,1142788,3879,12818,2390
7115200,6376228,1142816,3894,13269,2360
7115300,6376214,1142843,3912,13730,2330
7115400,6376200,1142868,3932,14105,2290
7115500,6376184,1142891,3953,14407,2260
7115600,6376169,1142914,3969,14577,2240
7115700,6376153,1142937,3987,14643,2220
7115800,6376138,1142961,4010,14561,2210
7115900,6376123,1142986,4010,14561,2180
7120000,6376109,1143014,4010,14561,2160
7120100,6376095,1143044,4078,13721,2150
7120200,6376083,1143076,4078,13721,2120
7120300,6376071,1143110,4078,13721,2090
7120400,6376060,1143147,4078,13721,2060
7120500,6376051,1143185,4078,13721,2030
7120600,6376043,1143224,4192,11701,2000
7120700,6376036,1143265,4192,11701,1980
7120800,6376030,1143308,4192,11701,1950
7120900,6376026,1143351,4192,11701,1950
7121000,6376023,1143395,4192,11701,1940
7121100,6376022,1143439,4261,9590,1940
7121200,6376022,1143483,4261,9590,1930
7121300,6376023,1143528,4261,9590,1930
7121400,6376026,1143572,4261,9590,1930
7121500,6376029,1143616,4261,9590,1930
7121600,6376033,1143659,4264,8006,1930
7121700,6376036,1143703,4264,8006,1920
7121800,6376040,1143747,4264,8006,1930
7121900,6376043,1143790,4264,8006,1920
7122000,6376047,1143834,4264,8006,1920
7122100,6376050,1143877,4245,7971,1930
7122200,6376054,1143921,4245,7971,1920
7122300,6376057,1143964,4245,7971,1920
7122400,6376061,1144008,4245,7971,1920
7122500,6376064,1144051,4245,7971,1920
7122600,6376068,1144094,4225,7967,1930
7122700,6376071,1144138,4225,7967,1930
7122800,6376075,1144181,4225,7967,1920
7122900,6376078,1144224,4225,7967,1920
7123000,6376082,1144267,4225,7967,1910
7123100,6376085,1144310,4203,7966,1900
7123200,6376089,1144353,4203,7966,1890
7123300,6376092,1144396,4203,7966,1880
7123400,6376096,1144439,4203,7966,1860
7123500,6376099,1144482,4203,7966,1830
7123600,6376103,1144526,4205,7979,1790
7123700,6376106,1144569,4205,7979,1750
7123800,6376110,1144612,4205,7979,1710
7123900,6376113,1144656,4205,7979,1670
7124000,6376117,1144700,4205,7979,1630
7124100,6376120,1144743,4238,7975,1580
7124200,6376124,1144786,4238,7975,1540
7124300,6376127,1144828,4238,7975,1510
7124400,6376130,1144871,4238,7975,1460
7124500,6376134,1144913,4238,7975,1420
7124600,6376137,1144956,4133,7972,1380
7124700,6376141,1144998,4133,7972,1350
7124800,6376144,1145040,4104,7972,1320
7124900,6376147,1145081,4086,7984,1300
7125000,6376151,1145123,4075,7951,1290
7125100,6376155,1145164,4077,7881,1300
7125200,6376160,1145205,4067,7594,1310
7125300,6376167,1145245,4056,7209,1310
7125400,6376175,1145283,4051,6760,1320
7125500,6376184,1145321,4043,6316,-460
7125600,6376198,1145353,4527,3998,-980
7125700,6376208,1145388,4111,6079,-1270
7125800,6376219,1145422,4066,5690,-1400
7125900,6376230,1145455,4005,5531,-1450
7130000,6376242,1145489,4036,5361,-1470
7130100,6376253,1145522,4064,5260,-1540
7130200,6376264,1145556,4088,5225,-1570
7130300,6376276,1145589,4067,5285,-1540
7130400,6376288,1145622,4138,5100,-1510
7130500,6376301,1145655,4167,5059,-1480
7130600,6376313,1145689,4196,5010,-1460
7130700,6376326,1145722,4227,4977,-1430
7130700,6376326,1145722,4256,4938,-1430
7130800,6376339,1145756,4290,4911,-1410
7130900,6376352,1145790,4330,4877,-1370
7131000,6376365,1145824,4368,4846,-1340
7131100,6376379,1145858,4411,4812,-1300
7131200,6376393,1145892,4453,4780,-1270
7131300,6376407,1145926,4497,4751,-1240
7131400,6376421,1145960,4543,4718,-1210
7131500,6376435,1145995,4586,4683,-1170
7131600,6376450,1146030,4630,4655,-1140
7131700,6376465,1146065,4677,4621,-1110
7131800,6376480,1146100,4723,4587,-1080
7131900,6376495,1146135,4768,4559,-1060
7132000,6376511,1146171,4814,4519,-1030
7132100,6376527,1146206,4857,4485,-1000
7132200,6376543,1146242,4897,4452,-970
7132300,6376559,1146277,4939,4417,-940
7132400,6376576,1146313,4977,4378,-910
7132500,6376592,1146349,5015,4333,-880
7132600,6376609,1146385,5051,4280,-850
7132700,6376627,1146420,5081,4219,-820
7132800,6376644,1146455,5111,4149,-780
7132900,6376662,1146490,5144,4078,-740
7133000,6376681,1146525,5172,3996,-700
7133100,6376699,1146559,5196,3917,-660
7133200,6376718,1146593,5220,3842,-630
7133300,6376737,1146627,5243,3763,-590
7133400,6376756,1146660,5265,3687,-560
7133500,6376776,1146692,5290,3608,-520
7133600,6376796,1146724,5311,3535,-480
7133700,6376816,1146756,5334,3458,-440
7133800,6376837,1146787,5354,3378,-410
7133900,6376857,1146817,5376,3298,-370
7134000,6376878,1146848,5393,3221,-330
7134100,6376900,1146877,5412,3141,-290
7134200,6376921,1146906,5431,3057,-250
7134300,6376943,1146934,5449,2974,-210
7134400,6376965,1146962,5468,2894,-170
7134500,6376987,1146989,5487,2817,-150
7134600,6377010,1147016,5505,2742,-120
7134700,6377033,1147041,5524,2677,-100
7134800,6377056,1147067,5546,2620,-80
7134900,6377079,1147092,5568,2537,-50
7135000,6377102,1147116,5594,2473,-30
7135100,6377126,1147140,5620,2399,-20
7135200,6377150,1147164,5644,2327,-10
7135300,6377174,1147186,5664,2255,-10
7135400,6377198,1147208,5676,2203,0
7135500,6377223,1147230,5623,2100,0
7135600,6377247,1147251,5692,2115,0
7135700,6377272,1147271,5721,1984,10
7135800,6377297,1147290,5733,1920,20
7135900,6377322,1147309,5734,1844,30
7140000,6377348,1147327,5736,1779,40
7140100,6377373,1147344,5738,1708,50
7140200,6377399,1147360,5741,1639,50
7140300,6377424,1147376,5747,1572,50
7140400,6377450,1147392,5749,1500,50
7140500,6377476,1147406,5758,1421,50
7140600,6377502,1147420,5760,1355,50
7140700,6377528,1147433,5760,1278,50
7140800,6377554,1147446,5768,1183,50
7140900,6377580,1147457,5774,1066,50
7141000,6377607,1147467,5778,931,50
7141100,6377633,1147476,5782,796,50
7141200,6377660,1147483,5786,664,50
7141300,6377686,1147488,5784,522,40
7141400,6377713,1147493,5794,379,40
7141500,6377740,1147495,5794,248,50
7141600,6377767,1147497,5796,103,50
7141700,6377794,1147497,5789,35971,60
7141800,6377820,1147495,5787,35813,90
7141900,6377847,1147492,5782,35687,110
7142000,6377874,1147487,5771,35540,140
7142100,6377901,1147481,5757,35419,180
7142200,6377927,1147474,5740,35362,220
7142300,6377953,1147467,5717,35328,260
7142400,6377980,1147460,5666,35339,300
7142500,6378005,1147453,5578,35333,340
7142600,6378031,1147445,5499,35330,380
7142700,6378056,1147438,5410,35331,430
7142800,6378081,1147431,5321,35344,430
7142900,6378105,1147425,5236,35331,430
7143000,6378129,1147418,5130,35325,430
7143100,6378152,1147411,5028,35332,570
7143200,6378175,1147405,4914,35331,570
7143300,6378197,1147399,4780,35331,570
7143400,6378218,1147393,4636,35344,570
7143500,6378239,1147387,4473,35331,570
7143600,6378259,1147382,4315,35335,570
7143700,6378279,1147376,4159,35334,570
7143800,6378297,1147371,4010,35337,570
7143900,6378315,1147366,3870,35334,610
7144000,6378333,1147361,3769,35341,600
7144100,6378350,1147357,3697,35407,590
7144200,6378367,1147353,3642,35575,580
7144300,6378383,1147351,3603,35848,580
7144400,6378400,1147351,3579,226,570
7144500,6378416,1147354,3552,627,570
7144600,6378432,1147359,3535,1046,560
7144700,6378448,1147367,3521,1466,560
7144800,6378463,1147377,3511,1876,550
7144900,6378478,1147391,3508,2296,550
7145000,6378493,1147406,3501,2713,550
7145100,6378507,1147424,3506,3120,540
7145200,6378520,1147444,3509,3525,550
7145300,6378533,1147466,3510,3949,550
7145400,6378545,1147491,3511,4359,550
7145500,6378556,1147517,3513,4776,550
7145600,6378567,1147545,3515,5194,540
7145700,6378576,1147575,3510,5628,540
7145800,6378584,1147607,3521,6006,540
7145900,6378592,1147639,3517,6354,530
7150000,6378599,1147673,3516,6564,530
7150100,6378605,1147707,3518,6667,520
7150200,6378611,1147741,3512,6698,530
7150300,6378617,1147774,3520,6675,540
7150400,6378624,1147808,3515,6685,550
7150500,6378630,1147842,3515,6673,560
7150600,6378636,1147876,3514,6673,560
7150700,6378642,1147910,3513,6677,570
7150800,6378649,1147944,3508,6676,570
7150900,6378655,1147978,3506,6676,570
7151000,6378661,1148012,3500,6694,570
7151100,6378667,1148045,3498,6674,580
7151200,6378673,1148079,3493,6671,580
7151300,6378679,1148113,3488,6678,590
7151400,6378686,1148146,3486,6665,590
7151500,6378692,1148180,3476,6553,590
7151600,6378699,1148213,3471,6323,600
7151700,6378706,1148244,3464,5976,610
7151800,6378715,1148275,3454,5560,620
7151900,6378724,1148304,3442,5138,630
7152000,6378734,1148331,3433,4735,640
7152100,6378745,1148357,3423,4321,640
7152200,6378757,1148380,3407,3935,660
7152300,6378770,1148402,3397,3552,670
7152400,6378783,1148421,3382,3152,680
7152500,6378796,1148438,3366,2748,700
7152600,6378810,1148453,3352,2339,710
7152700,6378824,1148466,3333,1935,730
7152800,6378839,1148476,3320,1545,740
7152900,6378854,1148484,3276,1156,760
7153000,6378868,1148489,3199,781,770
7153100,6378883,1148492,3125,396,780
7153200,6378897,1148493,3054,25,790
7153300,6378911,1148492,2978,35717,790
7153400,6378925,1148490,2905,35520,810
7153500,6378938,1148487,2819,35374,820
7153600,6378950,1148483,2734,35319,830
7153700,6378963,1148480,2647,35309,860
7153800,6378974,1148476,2586,35319,860
7153900,6378986,1148473,2518,35310,860
7154000,6378997,1148469,2455,35323,860
7154100,6379008,1148466,2378,35326,870
7154200,6379019,1148463,2353,35284,860
7154300,6379030,1148459,2246,35321,860
7154400,6379040,1148456,2183,35324,860
7154500,6379050,1148454,2130,35323,870
7154600,6379059,1148451,2070,35328,880
7154700,6379069,1148448,2019,35267,880
7154800,6379078,1148445,1977,35345,880
7154900,6379087,1148443,1953,35329,890
7155000,6379096,1148440,1925,35339,900
7155100,6379104,1148437,1905,35338,910
7155200,6379113,1148435,1895,35347,920
7155300,6379122,1148432,1888,35349,930
7155400,6379130,1148430,1885,35345,950
7155500,6379139,1148427,1851,35329,950
7155600,6379147,1148425,1804,35347,960
7155700,6379155,1148423,1753,35357,980
7155800,6379163,1148420,1685,35345,990
7155900,6379171,1148418,1601,35342,990
7160000,6379178,1148416,1514,35369,1000
7160100,6379185,1148414,1419,35340,1020
7160200,6379191,1148412,1321,35385,1020
7160300,6379197,1148411,1208,35339,1030
7160400,6379202,1148409,1092,35391,1030
7160500,6379206,1148408,968,35343,1040
7160600,6379210,1148407,839,35392,1040
7160700,6379214,1148405,714,35390,1050
7160800,6379217,1148405,587,35397,1060
7160900,6379219,1148404,464,35408,1070
7161000,6379221,1148403,354,35462,1080
7161100,6379222,1148403,258,35478,1090
7161200,6379223,1148402,175,35588,1100
7161300,6379224,1148402,118,35723,1110
7161400,6379224,1148402,0,35723,1110
7161500,6379224,1148402,0,35723,1110
7161600,6379224,1148402,0,35723,1110
7161700,6379224,1148402,0,35723,1110
7161800,6379224,1148402,0,35723,1110
7161900,6379224,1148402,0,35723,1110
7162000,6379224,1148402,0,35723,1110
7162100,6379224,1148402,0,35723,1110
7162200,6379224,1148402,0,35723,1110
7162300,6379224,1148402,0,35723,1110
7162400,6379224,1148402,0,35723,1110
7162500,6379224,1148402,0,35723,1110
7162600,6379224,1148402,0,35723,1110
7162700,6379224,1148402,0,35723,1110
7162800,6379224,1148402,0,35723,1110
7162900,6379224,1148402,0,35723,1110
7163000,6379224,1148402,0,35723,1110
7163100,6379224,1148402,0,35723,1110
7163200,6379224,1148402,0,35723,1110
7163300,6379224,1148402,0,35723,1110
7163400,6379224,1148402,0,35723,1110
7163500,6379224,1148402,0,35723,1110
7163600,6379224,1148402,0,35723,1110
7163700,6379224,1148402,0,35723,1110
