tid,lat,lon,speed,course,alt
7212900,6348121,1090992,4557,32642,1090
7213000,6348138,1090965,4597,32504,1090
7213100,6348156,1090937,4635,32379,1090
7213200,6348173,1090908,4673,32247,1090
7213300,6348190,1090877,4709,32110,1090
7213400,6348207,1090846,4743,31952,1090
7213500,6348223,1090813,4777,31784,1070
7213600,6348240,1090779,4814,31667,1070
7213700,6348256,1090744,4849,31522,1060
7213800,6348271,1090708,4881,31387,1060
7213900,6348287,1090671,4911,31245,1060
7214000,6348302,1090633,4937,31152,1060
7214100,6348317,1090594,4960,31089,1050
7214200,6348332,1090555,4984,31076,1050
7214300,6348347,1090515,5005,31096,1050
7214500,6348378,1090438,5022,31190,1070
7214600,6348394,1090400,5036,31292,1100
7214700,6348411,1090362,5047,31416,1130
7214800,6348427,1090326,5050,31510,1170
7214900,6348444,1090290,5050,31598,1200
7215000,6348461,1090254,5039,31690,1240
7215100,6348479,1090220,5031,31805,1270
7215200,6348496,1090186,5031,31805,1310
7215300,6348514,1090153,5031,31805,1350
7215400,6348532,1090120,5031,31805,1400
7215500,6348551,1090089,5031,31805,1440
7215600,6348569,1090059,4958,32307,1490
7215700,6348588,1090029,4958,32307,1540
7215800,6348606,1090000,4958,32307,1580
7215900,6348625,1089972,4958,32307,1620
7220000,6348644,1089945,4958,32307,1670
7220100,6348663,1089918,4871,32754,1710
7220200,6348682,1089891,4871,32754,1750
7220300,6348701,1089865,4871,32754,1770
7220400,6348720,1089839,4871,32754,1790
7220500,6348739,1089814,4871,32754,1810
7220600,6348759,1089789,4819,32959,1830
7220700,6348778,1089764,4819,32959,1860
7220800,6348797,1089740,4819,32959,1890
7220900,6348817,1089715,4802,33067,1900
7221000,6348836,1089691,4818,33091,1930
7221100,6348856,1089668,4805,33147,1970
7221200,6348875,1089644,4798,33193,2020
7221300,6348895,1089622,4798,33193,2070
7221400,6348915,1089601,4798,33193,2110
7221500,6348935,1089583,4798,33193,2160
7221600,6348956,1089569,4755,34030,2200
7221700,6348977,1089557,4755,34030,2240
7221800,6348999,1089549,4755,34030,2280
7221900,6349021,1089545,4755,34030,2320
7222000,6349042,1089544,4755,34030,2350
7222100,6349064,1089546,4696,21,2370
7222200,6349086,1089549,4696,21,2400
7222300,6349107,1089552,4696,21,2420
7222400,6349129,1089555,4696,21,2450
7222500,6349151,1089557,4696,21,2470
7222600,6349173,1089558,4708,140,2500
7222700,6349194,1089557,4708,140,2530
7222800,6349216,1089554,4708,140,2560
7222900,6349238,1089550,4708,140,2600
7223000,6349260,1089546,4708,140,2640
7223100,6349282,1089541,4768,35459,2670
7223200,6349304,1089536,4768,35459,2710
7223300,6349326,1089531,4768,35459,2750
7223400,6349348,1089527,4768,35459,2790
7223500,6349370,1089522,4768,35459,2830
7223600,6349392,1089517,4793,35437,2860
7223700,6349414,1089512,4807,35439,2910
7223800,6349436,1089507,4796,35433,2960
7223900,6349458,1089503,4802,35441,3000
7224000,6349480,1089498,4804,35433,3040
7224100,6349503,1089493,4822,35470,3080
7224200,6349525,1089488,4807,35430,3120
7224300,6349547,1089484,4811,35437,3160
7224400,6349569,1089479,4812,35437,3210
7224500,6349591,1089474,4816,35441,3250
7224600,6349613,1089469,4817,35434,3290
7224700,6349635,1089463,4818,35380,3330
7224800,6349657,1089455,4818,35245,3370
7224900,6349679,1089445,4814,35006,3420
7225000,6349700,1089433,4814,34697,3460
7225100,6349722,1089417,4813,34358,3510
7225200,6349742,1089399,4811,34024,3550
7225300,6349762,1089378,4812,33684,3590
7225300,6349762,1089378,4809,33345,3590
7225400,6349782,1089354,4810,33009,3620
7225600,6349819,1089299,4813,32668,3680
7225700,6349837,1089269,4815,32356,3720
7225800,6349854,1089237,4819,32131,3750
7225800,6349854,1089237,4832,32027,3750
7225900,6349871,1089205,4840,31963,3780
7230000,6349888,1089172,4846,31915,3810
7230100,6349905,1089139,4854,31857,3840
7230200,6349921,1089105,4860,31800,3870
7230300,6349938,1089071,4867,31738,3900
7230400,6349954,1089036,4873,31684,3920
7230500,6349971,1089002,4882,31629,3950
7230600,6349987,1088966,4895,31573,3980
7230700,6350003,1088930,4910,31513,4000
7230800,6350019,1088894,4924,31461,4030
7231000,6350051,1088820,4924,31461,4080
7231100,6350066,1088783,4954,31349,4110
7231200,6350082,1088745,4954,31349,4130
7231300,6350097,1088706,4954,31349,4150
7231400,6350112,1088667,4954,31349,4180
7231500,6350127,1088627,4954,31349,4200
7231600,6350141,1088586,5017,30886,4230
7231700,6350155,1088544,5017,30886,4250
7231800,6350168,1088500,5017,30886,4280
7231900,6350181,1088456,5017,30886,4310
7232000,6350193,1088411,5017,30886,4340
7232100,6350204,1088364,5075,29959,4360
7232200,6350214,1088317,5075,29959,4390
7232300,6350224,1088269,5075,29959,4420
7232400,6350233,1088220,5075,29959,4450
7232500,6350242,1088171,5114,29207,4500
7232600,6350249,1088120,5122,28999,4540
7232700,6350256,1088069,5130,28812,4580
7232800,6350262,1088018,5136,28624,4630
7232900,6350267,1087966,5141,28429,4680
7233000,6350272,1087913,5141,28244,4730
7233100,6350276,1087861,5136,28054,4780
7233200,6350279,1087808,5124,27867,4830
7233300,6350281,1087755,5111,27678,4880
7233400,6350283,1087703,5090,27490,4930
7233500,6350283,1087650,5069,27306,4990
7233600,6350283,1087598,5045,27131,5040
7233700,6350282,1087546,5019,26938,5090
7233800,6350281,1087495,4994,26753,5140
7233800,6350281,1087495,4965,26583,5140
7233900,6350279,1087443,4933,26469,5190
7234000,6350276,1087393,4904,26414,5240
7234100,6350274,1087342,4875,26384,5300
7234200,6350271,1087292,4836,26381,5350
7234300,6350269,1087242,4801,26382,5410
7234400,6350266,1087193,4763,26381,5460
7234500,6350264,1087144,4725,26387,5510
7234600,6350261,1087096,4689,26382,5570
7234700,6350259,1087047,4652,26390,5620
7234800,6350256,1087000,4614,26387,5670
7234900,6350254,1086952,4579,26383,5720
7235000,6350251,1086905,4540,26387,5760
7235100,6350249,1086859,4506,26391,5800
7235200,6350247,1086812,4475,26384,5830
7235300,6350244,1086766,4446,26388,5860
7235400,6350242,1086721,4420,26382,5880
7235500,6350240,1086675,4400,26401,5890
7235600,6350238,1086630,4390,26510,5910
7235700,6350236,1086585,4384,26721,5930
7235800,6350236,1086539,4377,27027,5940
7235900,6350236,1086494,4369,27375,5960
7240000,6350238,1086449,4360,27761,5970
7240100,6350241,1086404,4351,28129,5980
7240200,6350246,1086361,4340,28508,5990
7240300,6350252,1086318,4326,28872,6000
7240400,6350259,1086276,4314,29236,6010
7240500,6350267,1086235,4302,29601,6010
7240600,6350276,1086196,4290,29981,6010
7240700,6350287,1086158,4278,30339,6010
7240800,6350298,1086122,4268,30708,6010
7240900,6350310,1086088,4256,31067,6010
7241000,6350324,1086055,4245,31365,6010
7241100,6350337,1086024,4235,31552,6010
7241200,6350351,1085994,4230,31630,6010
7241300,6350366,1085964,4228,31660,6000
7241400,6350380,1085934,4229,31657,6000
7241500,6350394,1085904,4235,31658,5990
7241600,6350408,1085874,4238,31665,5990
7241700,6350422,1085844,4247,31648,5990
7241800,6350437,1085814,4247,31749,5990
7241900,6350452,1085785,4225,31931,6040
7242000,6350466,1085755,4274,31490,6040
7242100,6350480,1085723,4282,31296,6050
7242200,6350493,1085690,4286,31063,6050
7242300,6350505,1085655,4298,30813,6050
7242400,6350517,1085620,4309,30565,6050
7242500,6350528,1085583,4322,30300,6050
7242600,6350539,1085545,4335,30056,6050
7242700,6350549,1085505,4352,29797,6050
7242800,6350558,1085465,4366,29542,6050
7242900,6350566,1085423,4384,29278,6050
7243000,6350573,1085381,4407,29014,6050
7243100,6350580,1085338,4422,28756,6050
7243200,6350585,1085294,4441,28493,6060
7243300,6350590,1085249,4457,28226,6070
7243400,6350594,1085203,4472,28010,6090
7243500,6350597,1085157,4491,27870,6110
7243600,6350600,1085111,4509,27802,6130
7243700,6350603,1085065,4526,27772,6160
7243800,6350606,1085018,4542,27780,6180
7243900,6350609,1084971,4557,27806,6210
7244000,6350612,1084925,4570,27848,6240
7244100,6350615,1084878,4582,27905,6270
7244200,6350618,1084831,4594,27978,6300
7244300,6350622,1084784,4607,28048,6330
7244400,6350626,1084737,4616,28117,6360
7244500,6350630,1084690,4627,28195,6380
7244600,6350635,1084643,4637,28253,6410
7244700,6350639,1084596,4644,28330,6440
7244800,6350644,1084549,4655,28407,6460
7244900,6350650,1084502,4661,28469,6490
7245000,6350655,1084456,4663,28546,6520
7245100,6350661,1084409,4665,28623,6540
7245200,6350667,1084363,4667,28691,6570
7245300,6350674,1084317,4666,28759,6590
7245400,6350680,1084271,4666,28797,6610
7245500,6350687,1084225,4667,28816,6640
7245600,6350694,1084179,4667,28835,6660
7245700,6350700,1084133,4667,28830,6680
7245800,6350707,1084087,4667,28836,6710
7245900,6350714,1084041,4667,28842,6740
7250000,6350721,1083995,4667,28829,6770
7250100,6350727,1083949,4666,28831,6790
7250200,6350734,1083903,4665,28830,6820
7250300,6350741,1083857,4665,28821,6840
7250400,6350748,1083812,4666,28825,6860
7250500,6350754,1083766,4668,28825,6880
7250600,6350761,1083720,4670,28824,6900
7250700,6350768,1083674,4674,28825,6920
7250800,6350774,1083628,4676,28828,6940
7250900,6350781,1083582,4678,28826,6960
7251000,6350788,1083536,4681,28826,6990
7251100,6350795,1083490,4684,28826,7010
7251200,6350801,1083444,4686,28830,7020
7251300,6350808,1083398,4689,28824,7040
7251400,6350815,1083351,4693,28798,7060
7251500,6350822,1083305,4697,28749,7080
7251600,6350828,1083259,4699,28674,7100
7251700,6350834,1083212,4702,28542,7120
7251800,6350839,1083165,4705,28382,7140
7251900,6350844,1083117,4708,28273,7160
7252000,6350849,1083069,4709,28125,7180
7252100,6350853,1083021,4713,27991,7200
7252200,6350856,1082973,4715,27862,7220
7252300,6350859,1082925,4720,27715,7240
7252400,6350862,1082876,4725,27579,7260
7252500,6350863,1082828,4734,27455,7280
7252600,6350865,1082779,4735,27309,7300
7252700,6350866,1082730,4743,27187,7320
7252800,6350866,1082680,4751,27108,7330
7252900,6350866,1082631,4762,27078,7340
7253000,6350867,1082582,4774,27051,7340
7253100,6350867,1082532,4789,27052,7340
7253200,6350867,1082483,4804,27045,7350
7253300,6350867,1082433,4822,27042,7350
7253400,6350867,1082383,4839,27051,7350
7253500,6350867,1082332,4858,27045,7350
7253600,6350867,1082282,4877,27052,7350
7253700,6350868,1082232,4887,27051,7350
7253800,6350868,1082181,4902,27052,7350
7253900,6350868,1082130,4918,27053,7350
7254000,6350868,1082079,4931,27054,7360
7254100,6350868,1082028,4943,27057,7360
7254200,6350868,1081977,4953,27049,7370
7254300,6350868,1081925,4962,27061,7370
7254400,6350869,1081874,4965,27047,7370
7254500,6350869,1081822,4964,27059,7380
7254600,6350869,1081771,4966,27045,7400
7254700,6350869,1081720,4962,27056,7420
7254800,6350869,1081668,4953,27052,7450
7254900,6350869,1081617,4941,27049,7490
7255000,6350869,1081566,4927,27048,7530
7255100,6350870,1081515,4900,27054,7580
7255200,6350870,1081464,4877,27054,7620
7255300,6350870,1081414,4852,27053,7660
7255400,6350870,1081364,4825,27050,7710
7255500,6350870,1081314,4797,27048,7750
7255600,6350870,1081265,4768,27052,7790
7255700,6350870,1081215,4740,27053,7830
7255800,6350871,1081166,4713,27127,7870
7255900,6350872,1081118,4688,27297,7910
7260000,6350873,1081070,4662,27567,7950
7260100,6350876,1081022,4635,27859,7980
7260200,6350879,1080975,4611,28164,8020
7260300,6350884,1080928,4588,28477,8050
7260400,6350890,1080883,4563,28783,8090
7260500,6350897,1080839,4538,29082,8120
7260600,6350905,1080795,4516,29372,8160
7260700,6350914,1080753,4507,29642,8190
7260800,6350924,1080712,4474,29963,8230
7260900,6350934,1080673,4457,30254,8260
7261000,6350946,1080634,4441,30558,8290
7261100,6350958,1080598,4429,30834,8320
7261200,6350971,1080563,4424,31132,8340
7261300,6350985,1080529,4418,31414,8350
7261400,6351000,1080497,4419,31712,8350
7261500,6351015,1080467,4427,31997,8350
7261600,6351031,1080439,4463,32337,8380
7261700,6351048,1080412,4488,32610,8360
7261800,6351066,1080388,4474,32866,8340
7261900,6351084,1080365,4497,33153,8310
7262000,6351103,1080344,4524,33445,8270
7262100,6351122,1080325,4552,33744,8240
7262200,6351142,1080308,4584,34040,8210
7262300,6351162,1080294,4612,34344,8180
7262400,6351183,1080282,4642,34643,8150
7262500,6351204,1080272,4668,34939,8130
7262600,6351226,1080264,4696,35161,8120
7262700,6351247,1080258,4713,35272,8100
7262800,6351269,1080252,4729,35287,8100
7262900,6351291,1080247,4749,35297,8090
7263000,6351313,1080241,4767,35295,8090
7263100,6351335,1080235,4781,35298,8090
7263200,6351357,1080229,4798,35295,8090
7263300,6351379,1080224,4815,35301,8090
7263400,6351401,1080218,4830,35301,8090
7263500,6351423,1080212,4848,35298,8090
7263600,6351446,1080206,4866,35299,8080
7263700,6351468,1080200,4884,35303,8080
7263800,6351491,1080194,4902,35304,8080
7263900,6351513,1080188,4925,35297,8060
7264000,6351536,1080182,4944,35296,8050
7264100,6351559,1080176,4965,35302,8050
7264200,6351582,1080170,4985,35293,8050
7264300,6351605,1080164,5005,35296,8050
7264400,6351628,1080158,5020,35299,8050
7264500,6351651,1080152,5039,35293,8060
7264600,6351674,1080145,5057,35293,8060
7264700,6351697,1080139,5073,35293,8060
7264800,6351720,1080133,5087,35289,8060
7264900,6351744,1080126,5101,35294,8050
7265000,6351767,1080120,5115,35287,8050
7265100,6351791,1080114,5125,35292,8070
7265200,6351814,1080107,5134,35291,8090
7265300,6351838,1080101,5137,35291,8120
7265400,6351862,1080094,5136,35288,8160
7265500,6351885,1080088,5130,35290,8210
7265600,6351909,1080081,5119,35288,8250
7265700,6351932,1080075,5106,35290,8300
7265800,6351956,1080069,5089,35290,8350
7265900,6351979,1080062,5071,35287,8400
7270000,6352002,1080056,5071,35287,8440
7270100,6352025,1080050,5034,35295,8490
7270200,6352048,1080043,5013,35292,8540
7270300,6352071,1080037,4993,35288,8590
7270400,6352094,1080031,4971,35289,8640
7270500,6352117,1080024,4971,35289,8690
7270600,6352140,1080018,4919,35289,8740
7270700,6352162,1080012,4892,35293,8790
7270800,6352184,1080006,4865,35288,8830
7270900,6352207,1080000,4838,35294,8880
7271000,6352229,1079994,4838,35294,8930
7271100,6352251,1079988,4785,35292,8970
7271200,6352273,1079982,4760,35288,9020
7271300,6352294,1079976,4731,35291,9060
7271400,6352316,1079970,4705,35341,9110
7271500,6352338,1079965,4705,35341,9160
7271600,6352359,1079962,4654,35712,9200
7271700,6352380,1079961,4634,22,9240
7271800,6352402,1079963,4602,349,9280
7271900,6352423,1079967,4583,689,9320
7272000,6352444,1079975,4583,689,9360
7272100,6352464,1079985,4526,1371,9390
7272200,6352484,1079997,4497,1714,9430
7272300,6352504,1080013,4470,2050,9470
7272400,6352523,1080030,4435,2373,9510
7272500,6352541,1080050,4435,2373,9550
7272600,6352559,1080072,4376,3024,9590
7272700,6352576,1080096,4344,3290,9620
7272800,6352593,1080121,4319,3475,9640
7272900,6352609,1080147,4293,3547,9650
7273000,6352625,1080174,4293,3547,9670
7273100,6352641,1080199,4255,3574,9690
7273200,6352657,1080225,4241,3575,9700
7273300,6352673,1080251,4231,3570,9710
7273400,6352688,1080277,4223,3571,9710
7273500,6352704,1080303,4223,3571,9710
7273600,6352720,1080329,4206,3576,9710
7273700,6352736,1080354,4200,3574,9710
7273800,6352751,1080380,4196,3574,9710
7273900,6352767,1080406,4193,3575,9710
7274000,6352783,1080431,4193,3575,9700
7274100,6352798,1080457,4185,3576,9700
7274200,6352814,1080482,4181,3574,9700
7274300,6352829,1080508,4178,3574,9690
7274400,6352845,1080533,4175,3571,9690
7274500,6352861,1080559,4175,3571,9720
7274600,6352876,1080585,4174,3573,9730
7274700,6352892,1080610,4166,3575,9730
7274800,6352907,1080635,4162,3577,9730
7274900,6352923,1080661,4158,3569,9720
7275000,6352938,1080686,4158,3569,9710
7275100,6352954,1080711,4159,3574,9690
7275200,6352970,1080736,4159,3591,9660
7275300,6352985,1080762,4151,3623,9630
7275400,6353000,1080788,4143,3675,9590
7275500,6353016,1080814,4143,3675,9550
7275600,6353031,1080840,4131,3826,9510
7275700,6353045,1080867,4121,3918,9460
7275800,6353060,1080894,4110,4014,9420
7275900,6353074,1080922,4099,4110,9380
7280000,6353088,1080950,4099,4110,9350
7280100,6353102,1080979,4069,4308,9310
7280200,6353116,1081008,4051,4410,9270
7280300,6353129,1081038,4034,4501,9240
7280400,6353142,1081067,4016,4593,9200
7280500,6353155,1081098,4016,4593,9170
7280600,6353167,1081128,3991,4790,9140
7280700,6353179,1081159,3985,4903,9110
7280800,6353191,1081191,3982,5082,9090
7280900,6353202,1081223,3984,5352,9060
7281000,6353213,1081258,3984,5352,9030
7281100,6353222,1081293,4005,6084,9010
7281200,6353231,1081330,4030,6496,8980
7281300,6353238,1081369,4049,6893,8960
7281400,6353244,1081409,4067,7297,8950
7281500,6353249,1081450,4067,7297,8930
7281600,6353252,1081492,4110,8071,8920
7281700,6353255,1081534,4128,8375,8900
7281800,6353256,1081577,4128,8375,8870
7281900,6353258,1081620,4147,8570,8850
7282000,6353259,1081664,4166,8584,8830
7282100,6353261,1081707,4181,8474,8800
7282200,6353264,1081750,4197,8209,8770
7282300,6353269,1081793,4207,7831,8750
7282400,6353275,1081834,4217,7404,8730
7282500,6353282,1081874,4219,6966,8700
7282600,6353291,1081913,4217,6533,8670
7282700,6353301,1081951,4216,6096,8630
7282800,6353313,1081986,4211,5668,8600
7282900,6353325,1082020,4211,5239,8570
7283000,6353338,1082052,4211,4915,8520
7283100,6353351,1082084,4213,4736,8480
7283200,6353364,1082116,4216,4657,8450
7283300,6353377,1082149,4222,4743,8410
7283400,6353389,1082183,4219,4952,8390
7283500,6353400,1082219,4197,5322,8350
7283600,6353410,1082257,4218,5784,8330
7283700,6353418,1082296,4208,6286,8300
7283800,6353424,1082337,4208,6286,8260
7283900,6353429,1082379,4192,7284,8240
7284000,6353432,1082422,4192,7284,8190
7284100,6353433,1082466,4184,8276,8150
7284200,6353433,1082509,4184,8276,8090
7284300,6353431,1082552,4184,8276,8010
7284400,6353428,1082594,4184,8276,7940
7284500,6353424,1082636,4184,8276,7880
7284600,6353420,1082678,4117,10120,7810
7284700,6353417,1082720,4117,10120,7750
7284800,6353414,1082762,4117,10120,7690
7284900,6353412,1082804,4053,23021200,7640
7285000,6353412,1082845,4053,23021200,7600
7285100,6353413,1082886,4004,8837,7560
7285200,6353416,1082927,4004,8837,7530
7285300,6353419,1082967,4004,8837,7490
7285400,6353424,1083007,4004,8837,7460
7285500,6353429,1083045,4004,8837,7420
7285600,6353435,1083084,3938,7137,7390
7285700,6353441,1083122,3938,7137,7350
7285800,6353447,1083161,3938,7137,7310
7285900,6353454,1083199,3938,7137,7270
7290000,6353460,1083238,3938,7137,7240
7290100,6353467,1083276,3959,6995,7370
7290200,6353473,1083315,3959,6995,7320
7290300,6353479,1083354,3959,6995,7270
7290400,6353486,1083393,3959,6995,7240
7290500,6353492,1083432,3959,6995,7200
7290600,6353499,1083472,4053,6982,7160
7290700,6353505,1083511,4053,6982,7120
7290800,6353511,1083551,4053,6982,7080
7290900,6353518,1083592,4053,6982,7030
7291000,6353525,1083632,4053,6982,6990
7291100,6353531,1083673,4168,7000,6950
7291200,6353538,1083713,4168,7000,6910
7291300,6353544,1083754,4168,7000,6870
7291400,6353551,1083795,4168,7000,6830
7291500,6353558,1083836,4168,7000,6790
7291600,6353564,1083877,4213,6983,6750
7291700,6353571,1083918,4213,6983,6710
7291800,6353578,1083959,4213,6983,6670
7291900,6353584,1084000,4213,6983,6630
7292000,6353591,1084042,4213,6983,6590
7292100,6353598,1084083,4249,7003,6550
7292200,6353604,1084124,4258,7018,6510
7292300,6353611,1084165,4259,6967,6460
7292400,6353619,1084206,4263,6814,6420
7292500,6353629,1084246,4262,6563,6600
7292600,6353639,1084284,4343,6019,6550
7292700,6353650,1084320,4275,5765,6500
7292800,6353662,1084354,4275,5331,6450
7292900,6353676,1084386,4263,4879,6410
7293000,6353690,1084415,4262,4438,6360
7293000,6353690,1084415,4263,4056,6360
7293200,6353721,1084470,4265,3800,6270
7293200,6353721,1084470,4273,3697,6270
7293400,6353753,1084523,4283,3707,6170
7293400,6353753,1084523,4288,3784,6170
7293500,6353768,1084550,4295,3875,6110
7293600,6353784,1084578,4303,3947,6060
7293700,6353799,1084607,4309,4064,6010
7293800,6353814,1084636,4319,4156,5960
7293900,6353829,1084666,4326,4266,5910
7294000,6353843,1084696,4331,4355,5860
7294100,6353858,1084727,4346,4458,5810
7294200,6353872,1084759,4351,4553,5760
7294300,6353886,1084791,4357,4651,5720
7294400,6353899,1084824,4366,4751,5670
7294500,6353913,1084858,4374,4848,5630
7294600,6353926,1084892,4381,4947,5580
7294700,6353939,1084927,4390,5042,5540
7294800,6353952,1084962,4396,5148,5500
7294900,6353964,1084998,4403,5243,5450
7295000,6353977,1085034,4413,5349,5400
7295100,6353989,1085071,4417,5447,5350
7295200,6354000,1085108,4427,5552,5310
7295300,6354012,1085146,4434,5652,5260
7295400,6354023,1085185,4442,5756,5220
7295500,6354034,1085224,4450,5848,5180
7295600,6354044,1085263,4457,5957,5130
7295700,6354054,1085303,4463,6017,5090
7295800,6354065,1085343,4469,6046,5050
7295900,6354075,1085384,4472,6023,5000
7300000,6354085,1085424,4475,5873,4960
7300100,6354096,1085463,4477,5595,4910
7300200,6354108,1085500,4479,5304,4870
7300300,6354121,1085536,4483,4973,4820
7300400,6354135,1085571,4486,4651,4780
7300500,6354150,1085604,4489,4428,4740
7300600,6354165,1085636,4495,4303,4710
7300700,6354180,1085667,4501,4312,4680
7300800,6354195,1085700,4512,4460,4640
7300900,6354209,1085733,4513,4741,4610
7301000,6354223,1085768,4518,5110,4570
7301100,6354235,1085806,4513,5507,4530
7301200,6354247,1085845,4513,5921,4490
7301300,6354256,1085886,4511,6330,4450
7301400,6354265,1085928,4511,6757,4450
7301500,6354272,1085972,4506,7133,4380
7301600,6354278,1086017,4506,7394,4380
7301700,6354284,1086062,4509,7500,4380
7301800,6354289,1086107,4503,7541,4250
7301900,6354294,1086152,4511,7530,4210
7302000,6354299,1086197,4516,7536,4160
7302100,6354305,1086243,4523,7535,4120
7302200,6354310,1086288,4526,7537,4080
7302300,6354315,1086333,4534,7536,4040
7302400,6354320,1086379,4539,7537,3990
7302500,6354325,1086424,4547,7536,3950
7302600,6354331,1086470,4554,7480,3910
7302700,6354336,1086515,4561,7431,3860
7302800,6354342,1086561,4565,7375,3830
7302900,6354348,1086606,4573,7303,3790
7303000,6354354,1086651,4579,7240,3760
7303100,6354361,1086697,4585,7177,3720
7303200,6354367,1086742,4591,7102,3690
7303300,6354374,1086787,4596,7021,3650
7303400,6354382,1086831,4603,6938,3610
7303500,6354389,1086876,4609,6849,3570
7303600,6354397,1086920,4614,6766,3530
7303700,6354405,1086964,4619,6693,3480
7303800,6354414,1087008,4624,6647,3440
7303900,6354422,1087052,4629,6632,3400
7304000,6354431,1087096,4638,6695,3370
7304100,6354439,1087140,4643,6836,3330
7304200,6354447,1087185,4647,6976,3290
7304300,6354454,1087231,4652,7183,3250
7304400,6354460,1087277,4655,7343,3220
7304500,6354466,1087323,4656,7535,3180
7304600,6354471,1087370,4660,7662,3140
7304700,6354475,1087417,4661,7811,3090
7304800,6354479,1087464,4667,7964,3050
7304900,6354483,1087512,4671,8116,3010
7305000,6354486,1087560,4673,8260,2960
7305100,6354488,1087608,4669,8407,2900
7305200,6354490,1087656,4667,8489,2840
7305300,6354492,1087704,4662,8571,2800
7305400,6354493,1087753,4662,8628,2760
7305500,6354494,1087801,4657,8665,2710
7305600,6354495,1087849,4651,8706,2670
7305700,6354496,1087897,4642,8735,2610
7305800,6354497,1087945,4623,8784,2550
7305900,6354498,1087993,4597,8838,2510
7310000,6354498,1088040,4561,8891,2460
7310100,6354498,1088087,4522,8943,2420
7310200,6354498,1088134,4480,9007,2390
7310300,6354498,1088179,4393,8915,2360
7310400,6354499,1088224,4328,8831,2230
7310500,6354498,1088269,4354,9262,2180
7310600,6354497,1088314,4317,9443,2130
7310700,6354495,1088358,4275,9642,2070
7310800,6354492,1088402,4232,9859,2000
7310900,6354488,1088445,4191,10065,1940
7311000,6354484,1088487,4147,10276,1880
7311100,6354479,1088528,4103,10477,1830
7311200,6354474,1088569,4059,10687,1790
7311300,6354468,1088609,4013,10879,1750
7311400,6354462,1088647,3966,11032,1710
7311500,6354455,1088685,3918,11150,1670
7311600,6354448,1088722,3861,11203,1650
7311700,6354441,1088759,3801,11184,1640
7311800,6354435,1088795,3734,11018,1610
7311900,6354429,1088832,3663,10736,1600
7312000,6354425,1088868,3586,10411,1590
7312100,6354421,1088903,3504,10057,1590
7312200,6354419,1088938,3423,9745,1580
7312300,6354417,1088973,3339,9406,1570
7312400,6354416,1089007,3246,9066,1570
7312500,6354417,1089040,3152,8761,1560
7312600,6354418,1089072,3056,8460,1550
7312700,6354419,1089102,2959,8136,1540
7312800,6354422,1089132,2864,7845,1530
7312900,6354424,1089160,2770,7583,1530
7313000,6354428,1089187,2678,7319,1520
7313100,6354432,1089213,2588,7056,1510
7313200,6354436,1089237,2496,6792,1500
7313300,6354440,1089260,2398,6581,1490
7313400,6354445,1089282,2315,6384,1470
7313500,6354449,1089303,2233,6211,1460
7313600,6354454,1089323,2149,6130,1450
7313700,6354459,1089341,2082,6038,1440
7313800,6354463,1089360,2028,5976,1420
7313900,6354468,1089377,1982,5955,1400
7314000,6354473,1089394,1938,5940,1390
7314100,6354477,1089411,1907,5890,1380
7314200,6354482,1089428,1877,5933,1370
7314300,6354486,1089444,1861,5907,1360
7314400,6354490,1089460,1846,5899,1350
7314500,6354495,1089476,1838,5866,1340
7314600,6354499,1089492,1824,5869,1330
7314700,6354503,1089508,1816,5855,1310
7314800,6354508,1089524,1810,5837,1310
7314900,6354512,1089540,1804,5794,1310
7315000,6354517,1089555,1795,5830,1290
7315100,6354521,1089571,1788,5798,1280
7315200,6354525,1089586,1780,5809,1270
7315300,6354530,1089602,1777,5786,1260
7315400,6354534,1089617,1771,5755,1270
7315500,6354538,1089632,1767,5747,1260
7315600,6354543,1089647,1761,5720,1250
7315700,6354547,1089663,1757,5708,1250
7315800,6354551,1089678,1745,5734,1240
7315900,6354556,1089693,1738,5721,1230
7320000,6354560,1089707,1729,5727,1210
7320100,6354564,1089722,1717,5695,1200
7320200,6354568,1089737,1709,5810,1180
7320300,6354572,1089752,1703,5992,1180
7320400,6354576,1089767,1693,6201,1180
7320500,6354580,1089783,1680,6327,1180
7320600,6354583,1089798,1665,6429,1170
7320700,6354587,1089813,1646,6238,1160
7320800,6354590,1089828,1636,6007,1150
7320900,6354594,1089842,1626,5858,1140
7321000,6354598,1089856,1605,5760,1130
7321100,6354602,1089870,1596,5564,1120
7321200,6354606,1089883,1578,5490,1110
7321300,6354610,1089896,1561,5418,1110
7321400,6354615,1089909,1547,5291,1100
7321500,6354619,1089921,1532,5188,1090
7321600,6354623,1089934,1514,5082,1080
7321700,6354628,1089945,1498,4949,1080
7321800,6354632,1089957,1481,4824,1070
7321900,6354637,1089968,1461,4680,1070
7322000,6354642,1089979,1447,4616,1060
7322100,6354646,1089989,1431,4632,1050
7322200,6354651,1089999,1406,4613,1050
7322300,6354655,1090010,1387,4518,1050
7322400,6354660,1090019,1370,4400,1040
7322500,6354664,1090029,1348,4284,1040
7322600,6354669,1090038,1321,4157,1070
7322700,6354674,1090047,1303,4062,1100
7322800,6354678,1090055,1285,3925,1120
7322900,6354683,1090063,1262,3886,1100
7323000,6354687,1090071,1243,3741,1100
7323100,6354692,1090078,1221,3733,1100
7323200,6354696,1090086,1199,3651,1100
7323300,6354701,1090093,1175,3707,1080
